"","lon","lat"
"128",-77.514378981915,43.3818712056415
"129",-79.5315201391474,42.2575207468408
"130",-79.2837956846125,42.7579335229631
"131",-82.2110377517731,27.0547124113885
"132",-93.3822589984346,36.396526959848
"133",-118.83738610311,39.8987878273208
"134",-112.046580273143,35.7082176538978
"135",-112.416909055862,33.6445832720081
"136",-111.884363232662,34.3165555573104
"137",-117.207927705236,42.4037798681055
"138",-77.1899902475563,33.4269219201608
"139",-80.7906975429343,35.299594640381
"140",-82.7623715020946,35.5654976965875
"141",-79.1569894776999,35.6313358455971
"142",-117.978509432017,34.0169331245847
"143",-83.4192579692486,37.0504416672873
"144",-86.0279485384517,36.8434366337432
"145",-96.0845921285181,32.6214018664572
"146",-82.0303668258263,44.0690401944126
"147",-81.3422872149214,35.3942179200347
"148",-90.2643732807206,35.0852060398706
"149",-87.9184700399499,42.6353453054174
"150",-117.937091448383,34.5887065449348
"151",-94.9562676269228,38.6080238239457
"152",-87.8724035021365,41.3446928026827
"153",-89.0451218234521,42.3838423653415
"154",-87.4797301399033,43.2458128123358
"155",-87.9356008380469,42.8733736537312
"156",-105.991706249456,40.1576986972126
"157",-88.3610863875688,41.1044916568253
"158",-87.2358887548608,41.8199034407504
"159",-73.8531721233893,40.1231048986249
"160",-73.3568364813267,43.2848777790451
"161",-95.9859698547158,35.8011254370065
"162",-116.625951398358,32.9216862905303
"163",-72.1715208985283,41.9475616812078
"164",-117.646673267162,33.4747154601625
"165",-117.273448831295,32.8573023974188
"166",-114.556070306093,32.981014306958
"167",-89.8447718070668,38.1837098999306
"168",-110.984684948678,32.6558606116762
"169",-117.78502934234,33.8064846230242
"170",-97.3154668145454,32.1033273192037
"171",-149.947890733458,61.8333006755218
"172",-106.17943305893,39.9799043760679
"173",-86.6020649119335,36.0658675324688
"174",-97.2062608538371,32.73356187209
"175",-89.0445493221076,37.5569657181654
"176",-84.8280921895824,37.5218344967525
"177",-121.675492211505,37.9572491076777
"178",-122.323090186008,38.3818809047745
"179",-86.1680279389578,31.4844141356239
"180",-85.5488370574288,31.3105397938658
"181",-95.8942024770326,29.9573141732806
"182",-97.8257969627407,31.3442359193038
"183",-96.7344898033076,30.448995847837
"184",-98.4659269195545,33.361498506635
"185",-95.6857744836457,30.2042031951735
"186",-75.0093086946759,40.0899808252228
"187",-120.142827272166,37.2361657414298
"188",-107.119994239635,31.2968987461448
"189",-91.8489211555342,37.9339811423207
"190",-118.670294002182,35.1498822663513
"191",-73.0319807135936,40.8622260527725
"192",-83.7239753444122,34.6656116105184
"193",-72.2741891556788,41.3681136045514
"194",-89.6174991089352,30.502537989399
"195",-116.999132164083,34.287906671546
"196",-118.080174738261,34.83398631737
"197",-122.792570663598,47.8606020338876
"198",-111.819292590499,34.311510774651
"199",-88.404976262512,30.2146167734659
"200",-75.7776636241601,40.9646190288678
"201",-111.205921128086,31.7298131522161
"202",-104.889819815011,40.5308762128347
"203",-84.263405192275,37.8986746626412
"204",-95.922609087944,33.4972648592787
"205",-96.6856485667433,32.8055536964476
"206",-87.0649004588732,38.4612576006464
"207",-86.8391748521879,35.6475930993008
"208",-123.452560347981,38.332640235392
"209",-88.0839071548569,43.3070107005502
"210",-72.13973404541,41.6958280116626
"212",-122.444932211652,45.5733810451331
"213",-84.6356026330331,33.4977707834953
"214",-116.225108301561,37.7567575415196
"215",-105.177910802568,39.9502482055417
"216",-90.1680064012671,39.4991462096868
"217",-71.1714201389705,43.8192376675058
"218",-117.772279901899,33.552977896458
"219",-78.7593716514555,35.2276602584177
"220",-96.488710996534,32.9715233758267
"221",-79.0907668085181,35.590427154437
"222",-122.128565294927,36.9448898955096
"223",-93.5307852060684,44.0859437261268
"224",-96.1807290096052,29.825181321115
"225",-79.6909262243666,39.4538779981913
"226",-93.8970599394489,33.4900123286587
"227",-71.3035383227968,41.9866297339157
"228",-97.5946040171376,33.09442369584
"229",-119.353838503243,33.0915707837743
"230",-96.2013339266793,29.2739542232283
"231",-117.512873854113,33.1716553934014
"232",-116.504348757511,33.689438316696
"233",-93.6496783840611,45.6039734080921
"234",-117.911290052691,34.5746560116849
"235",-92.2255207948032,45.5258698312897
"236",-94.6709258143345,44.3372739085968
"237",-92.5001325970579,44.7770994867948
"238",-95.7155682409969,39.4124281177177
"239",-121.151120207575,48.1518272700779
"240",-93.079909808752,46.6106730572715
"241",-92.3469798070159,44.6995182678425
"242",-73.6655569243834,40.1991140530412
"243",-117.877958857824,45.7330264934807
"244",-86.1043232014376,36.8118775567094
"245",-87.3361047155671,36.4621533307689
"246",-86.4135242337395,37.9535814040127
"247",-87.8525322737465,38.017710395239
"248",-86.4376394701487,33.6838979833732
"249",-111.961094439007,34.0447994083808
"250",-92.8920274431212,45.0403128970051
"251",-91.2327246984029,41.5096239763569
"252",-117.640550570214,35.3070699621908
"253",-114.763370424109,34.9271539836021
"254",-111.598684250911,32.9025788694969
"255",-116.542112250108,43.4627060262818
"256",-86.4559294139482,40.140319695858
"257",-94.5278921396397,28.8986977326569
"258",-86.3934759368875,35.0749067001013
"259",-86.9233499443835,35.3401643721554
"260",-118.603841829086,34.0429812087491
"262",-78.7327065992301,35.1717838176612
"263",-80.2086898302154,35.7496935779739
"264",-77.726369670019,35.4428723997424
"265",-76.9680140205234,34.4020782280653
"266",-76.3321609967643,35.1778358801064
"267",-77.8545742464671,34.3563584887598
"268",-77.6937188224477,34.2012525746582
"269",-76.1722629254687,34.8797608119173
"270",-77.3903158567845,34.7780306310616
"271",-77.054487221445,33.7267026336101
"272",-91.0700341916268,41.6448983026116
"273",-85.0824117551125,39.4770914031075
"274",-85.0722484408729,38.9913246011148
"275",-85.632864844337,38.6758230029594
"276",-85.1649973161892,38.4979523423495
"277",-85.5961714486847,34.7057249977055
"278",-95.6808910970466,32.2443909294954
"279",-96.230344469643,28.680469554829
"280",-97.6342390991679,36.9345504150879
"281",-71.8563117494963,43.7855166985279
"282",-73.4046445262255,42.0757836596051
"283",-80.0690185556845,34.7775178413619
"284",-95.5241985506171,39.9965852526087
"285",-84.245689686608,41.1714806013497
"286",-70.3274779568892,43.6422053108177
"287",-87.7316412986245,42.0551450771393
"288",-93.5229843328882,44.2346696641407
"289",-122.854156945569,44.1201788119472
"290",-121.813967288364,44.600734256198
"291",-122.89899833663,44.2228562568355
"292",-122.570656743523,44.2636058771749
"294",-74.4675404444411,40.8393547675389
"295",-86.4188597066634,35.0231084937894
"296",-122.786450957606,46.9009650370353
"297",-73.2702412233663,40.0905461173861
"298",-85.0140062173034,39.4704318116057
"299",-119.210545996747,39.5507106773107
"300",-119.370654428678,45.9401254105446
"301",-98.554161674822,33.1544720225062
"302",-86.6577300934838,35.2295650296433
"303",-99.5366916389463,28.8270286063563
"304",-98.8015288890822,30.354263076055
"305",-121.638015690693,46.3227320424437
"306",-122.638119472671,48.0815863761692
"307",-118.321346964098,34.4135291309039
"308",-111.867126322895,32.488273232157
"309",-76.0057291537645,42.2923226335907
"310",-71.570655240996,42.2732792246048
"311",-72.6978155206703,40.507526378317
"312",-76.0096114628293,42.9823814823332
"313",-74.4385332267416,42.4945622553911
"314",-75.5138461262037,44.0825769161295
"315",-97.0711673548213,36.3739909472082
"316",-84.0543612630517,41.2372588710528
"317",-122.574069553019,44.800201638698
"318",-149.072355568275,60.9603765373995
"319",-150.187007454047,61.0304068908059
"320",-74.8842638132834,40.0817372987501
"321",-74.9870800436277,40.6946277791311
"322",-74.7660145382409,41.2615555487933
"323",-74.4846083933104,39.7418753251301
"324",-74.5827707759908,41.3409741963835
"325",-74.1725597323292,42.8660736049945
"326",-74.5316008359402,41.8189898219441
"327",-85.4669822343435,44.4269715830288
"328",-73.9844477716486,40.8672315256812
"329",-93.549360268656,35.355680759183
"330",-87.6973454759985,41.4601378127577
"331",-90.2841366476095,37.7101018832073
"332",-104.825150631452,39.4283231698849
"333",-84.2559571014618,37.8306317049037
"334",-88.3468289016788,41.9880554520703
"335",-112.168921330558,32.3186181287156
"336",-85.1200054048245,42.8004126391668
"337",-110.69382621174,31.8510683523383
"338",-112.214520489601,30.8092879282307
"339",-109.77309064521,32.7729445568192
"340",-97.1283467684623,32.8224776938406
"341",-90.9708322868037,39.0258880365029
"342",-88.5808738494,30.682665235996
"343",-89.7734313352084,31.062455801087
"344",-103.4272285521,40.6456883375162
"345",-122.886909587299,43.6479063971666
"346",-91.2485790285612,33.0433460326701
"347",-149.367629321693,62.7002365938362
"348",-74.9421543961406,42.9819365757474
"349",-93.046001859841,45.0099635091548
"350",-86.3776383319223,34.6662422879097
"351",-74.8898736673867,41.7889518629991
"352",-73.6809040867139,40.7505250193048
"353",-84.0058259381553,32.4729880549207
"354",-96.855103906452,33.2831745961554
"355",-96.8610650319111,32.2004717086328
"356",-89.5340703242557,41.5210065765629
"357",-121.877768079324,45.5841265055014
"358",-74.6268359572849,40.6533540704635
"360",-72.8158228313797,41.0760057671487
"361",-96.8124025641512,30.5817435894458
"362",-95.4779166804478,31.2916697064657
"363",-97.5957500318582,32.8006900820717
"364",-73.0413096993534,42.9035082396733
"365",-70.3296734128675,42.3711967972837
"366",-71.1894284576705,42.0262313763875
"367",-97.2625062058035,32.0328889633823
"368",-98.0496475640093,30.9308498465024
"369",-86.0976026990087,42.3987252637231
"370",-94.906488471002,41.2880977506483
"371",-84.523959189704,42.6631020847401
"372",-99.0396154307603,33.0414322195826
"373",-79.0761825280516,43.9004792549912
"374",-109.072090611672,32.8682733487381
"375",-123.958896288489,45.9712116850089
"376",-83.1630159955285,41.2951067092711
"377",-77.096071572741,35.5223974327388
"378",-81.6268667090144,35.2698549540986
"379",-83.5144780183153,36.6822176828868
"380",-87.0951375156162,41.1233130452551
"381",-82.6170564449599,33.8780810561908
"382",-72.2542648705881,42.9630313164245
"383",-88.2774500183562,42.6651848833571
"384",-85.8771788008387,33.5326033769896
"385",-110.80210210373,45.490828319001
"386",-115.519330686733,36.8279138271685
"387",-94.646427544179,32.6407243704142
"388",-73.4054818682498,40.9574249402915
"389",-111.979297806758,34.2501409217179
"390",-105.948734090941,35.271637451054
"391",-87.7404041525774,41.5611719162251
"392",-88.8448701969432,29.9742650513553
"393",-104.271623111563,40.8621235210134
"394",-106.656159852377,32.8539933913284
"395",-122.906893268215,46.3395322358475
"396",-122.569651997173,37.5876634770746
"397",-123.206899356198,45.966439649432
"398",-122.666854168074,46.9645509843679
"399",-123.768658562031,44.85350255728
"400",-123.228932418689,44.1393210223162
"401",-116.418309936672,33.4573154214535
"402",-124.358059778209,39.3666101311158
"403",-111.126080734224,31.7290727450201
"404",-110.610771532005,31.1799029695546
"405",-122.967574482533,39.6024439402931
"406",-119.004925915481,33.0677350608982
"407",-118.84404019308,34.9583253072477
"408",-148.486826858532,61.103034649143
"409",-149.008335013124,61.9592718063623
"410",-93.7531346402577,45.2279809318946
"411",-92.2810525881097,39.1876575229204
"412",-73.1259245007389,41.019948827574
"413",-84.9465101654837,39.6190445638285
"414",-86.1059143284183,39.7955894806629
"415",-86.0253298264807,39.2709689560403
"416",-87.8306416032043,41.0010052087536
"417",-103.602827694211,33.5717891052278
"418",-115.377561510892,34.7733369949831
"419",-87.443849483619,32.5040069017427
"420",-85.5612081802485,38.2089979417482
"421",-86.3264097726521,42.6361104044343
"422",-87.1851197199796,40.1002582665175
"423",-122.809006713189,46.6089490247246
"424",-115.061411305482,44.8137425995613
"425",-97.778735530172,31.0075671479616
"426",-96.4726867891931,29.9255295643437
"427",-158.955094755185,20.6004198383911
"428",-88.2074606399454,38.3825875021224
"429",-96.3737993904139,32.2136748474683
"430",-121.981808318707,46.400082423237
"431",-122.619538347526,47.1806809788725
"432",-122.424013180241,46.5707651181182
"433",-123.673192051996,44.3275839197324
"434",-85.2493186189436,33.5012973845362
"435",-84.7411930228388,34.2677654323257
"436",-88.3269249519301,36.8891064139672
"438",-75.6546508435429,39.4366773622945
"439",-90.3482841461352,40.4372007024105
"440",-97.7919512781856,32.3555612892825
"441",-85.683092591781,43.9028157786757
"442",-84.8991735942614,42.5712064902755
"443",-79.1313275906568,43.5185918054281
"444",-88.3545488382459,42.2957592401407
"445",-81.6935406476706,34.9238580642198
"446",-111.833763785069,34.8939471797309
"447",-121.715712026157,46.8625416063865
"448",-104.857888519439,38.4569784589918
"449",-111.356937671484,36.0034560284513
"450",-112.620357978378,34.7448034604061
"451",-96.6144208641954,30.7015945966843
"452",-85.3203902010308,44.3135792684332
"453",-84.9186807920952,42.653316512055
"454",-85.9508822933589,42.4929715481614
"455",-85.4814898382382,42.8852888066985
"456",-81.405610841859,42.0799441608563
"457",-81.0958415521256,41.1744701199052
"458",-96.7843167396162,38.5207007068497
"459",-97.5304071666091,32.8585228863049
"460",-93.6361733414019,37.6544161009193
"461",-111.600872938771,33.5834711463322
"462",-82.9197194803922,31.411882873118
"463",-86.9064026804358,34.5470444114966
"464",-86.6090419495682,37.9678299592029
"465",-88.2025888157597,37.466513905935
"466",-83.7490128890932,35.12467701114
"467",-83.951100528058,35.4466466795415
"468",-95.93908616652,29.7475734800546
"469",-97.7687219868476,25.6349938392472
"470",-118.645866461245,34.8620645585147
"471",-74.7683655552623,39.9271900426671
"472",-116.283211441247,36.520761562226
"473",-94.6127566449057,34.8870317543369
"474",-92.1867288218999,34.8025724607315
"475",-74.8921734043352,40.7970259008956
"476",-95.3306381514574,38.2509990839538
"477",-88.0667074949959,41.7978542665345
"478",-96.4023955929804,33.3392661529425
"479",-78.203289069309,35.813523666503
"480",-78.0856664067644,35.5016241329654
"481",-78.3434317081004,36.0091830541146
"482",-83.6024035016143,36.5199720993936
"483",-114.219506694328,36.2482174013093
"484",-73.4518806824882,40.9496178271106
"485",-87.8089916669308,42.8580915403284
"486",-98.4204350257141,30.3923892264583
"487",-94.0570859987954,42.0673396456701
"488",-77.8525845726394,41.5477203597333
"489",-73.6299243185092,41.7780812310755
"490",-97.568706041979,33.7837989733585
"491",-85.0350229770632,43.4577897952047
"492",-115.675479327187,43.9652722098896
"493",-101.026311149322,35.7319521895044
"494",-93.8586380449837,31.7774722412153
"495",-94.8331323415967,34.7202028975274
"496",-96.6316328937664,31.6196527199534
"497",-94.9317489619292,34.8482647450953
"498",-94.2045668253286,33.2068465803224
"499",-97.13675299798,31.6571653125103
"500",-86.4906825352162,35.5209974395413
"501",-91.4005903435513,38.2928476569026
"502",-81.7271543212409,34.5901983237979
"503",-80.6874105913944,34.8849596842522
"504",-82.1998859214602,35.8888828763933
"505",-78.8310499453856,35.644791249709
"506",-74.6156257095733,41.4123460396334
"507",-80.7093589363317,34.9559712756808
"508",-79.1498790628793,34.9630648390398
"509",-81.0965965307056,34.6305965315769
"510",-76.1966428305386,34.8320178982315
"511",-81.4746002254398,35.0815107680955
"512",-80.6338008248104,36.0650730704127
"513",-72.4008246807975,42.4403966087862
"514",-83.2574287773024,37.0281004836656
"515",-83.735439615272,36.472314970627
"516",-83.8153020927626,36.1995646027508
"517",-84.1126182322301,37.4776425450513
"518",-84.5218553802445,38.2244767096198
"519",-90.5297295444158,32.2560202930629
"520",-90.584779300648,33.3729402767958
"521",-87.0403775879728,39.8360440654887
"523",-75.6081058743753,37.1418704221855
"524",-94.0018995040873,39.6004867244045
"525",-96.3206626083854,30.0745614352718
"526",-83.5926556113626,32.550874085159
"527",-99.6152670472484,29.758205553561
"528",-111.245917014417,45.2025028278317
"529",-95.1692052506072,46.9920199332892
"530",-114.492928495462,47.1643168842544
"531",-121.481459125897,44.6818846845198
"532",-86.7013081022189,37.1469613510323
"533",-104.928179680668,39.8912409788229
"534",-82.4191663181766,42.5974390645968
"535",-93.987080436299,35.9805912575595
"536",-90.4332028597356,35.3118714737313
"537",-86.3984093168427,35.5217589317583
"538",-93.265340336365,39.5669231727514
"539",-84.0337794402386,42.9856752016902
"540",-86.6380555009184,42.8833821314066
"541",-85.7973589376136,43.2224369861379
"542",-116.918517352154,48.0853049680758
"543",-121.823749856816,37.709733748545
"544",-97.6637059816608,33.4142129644068
"545",-88.7408158261104,38.1059296080425
"546",-75.5781693829027,40.3951490652133
"547",-84.90946441637,44.7547651950548
"548",-83.4423134293318,42.6278636084634
"549",-85.4600503142964,35.621961532833
"550",-74.0422683279203,40.4699717558894
"551",-81.7506384341828,35.1013253141083
"552",-118.947558803761,39.3224451344416
"553",-82.7245952351858,34.1474946206283
"554",-76.4267718215274,40.3494585451098
"555",-76.8737739224898,38.6189846325023
"556",-121.668683553949,48.509749940961
"557",-86.5822914090668,35.685403161836
"558",-86.819268324002,36.4097967493912
"559",-85.7964282884829,36.8444138017222
"560",-86.2234148615087,43.5754513281175
"561",-119.591546109499,38.5351822243186
"562",-73.1471476228954,40.4480109484498
"563",-91.4847787994736,38.4435953566173
"564",-123.761429709552,46.973646558892
"565",-80.0999186382926,43.3457826701018
"566",-94.2625375593592,34.9810513866213
"567",-78.975203325134,44.1340872659252
"568",-87.3321956112226,38.8051676065163
"569",-89.6125245108034,41.7990642102373
"570",-72.4592118876651,41.1412381774902
"571",-118.3721164814,34.3809338897114
"572",-84.2415618119808,33.6747707771897
"573",-98.8936320144572,32.8979620362699
"574",-122.86169503239,45.896748066766
"575",-78.979076875469,42.8794771316204
"576",-87.3548035553463,34.7039348777163
"577",-74.8303903437692,39.4602633743972
"578",-79.2588973193726,34.9298183590973
"579",-94.4974268970918,28.8962619487067
"580",-116.362941413483,36.6441388889375
"581",-98.5519239631378,25.4431210851326
"582",-86.4346684297661,37.981529071729
"583",-93.5756212667272,37.4464900468819
"584",-92.8657865921695,36.4533043654658
"585",-87.8580691981092,39.0464653523154
"586",-85.9714906769757,35.4793043148966
"587",-89.3082976203067,38.8010019457144
"588",-97.0119801594032,30.9681371179821
"589",-79.7401907683558,43.3082660573881
"590",-79.1439628739565,42.7321871096748
"591",-77.5885203507072,42.9717830662874
"592",-97.2580975825225,30.9675764177697
"593",-114.579971492816,35.7391042041477
"594",-114.653285188598,48.0099185684369
"595",-115.835839183715,37.0190940206089
"596",-75.48932122266,36.8468285411576
"597",-76.3777605312871,36.7409744368584
"598",-105.238441757475,37.488117364371
"599",-105.459846652165,40.493115581374
"600",-112.369431628658,32.2541968334434
"601",-97.8675860820583,31.6343262039405
"602",-74.9221534698579,40.2588939387418
"603",-88.0564034688295,30.945081243646
"604",-96.7390554055795,33.8004035651257
"605",-94.9661034255006,28.98928386901
"606",-88.4567953023737,41.3917382625967
"607",-76.3287691845811,40.4058255169434
"608",-84.5452697458007,38.1003678181814
"609",-88.6891765470026,37.8779281112034
"610",-74.0051527376007,40.167497120939
"611",-82.8758225913789,38.0657757553175
"612",-87.8835055491974,33.4781556979556
"613",-86.2176745724936,41.4429242348791
"614",-89.522816736877,41.7867057484649
"615",-104.530964590336,40.1496864171242
"616",-75.1434386566244,40.5284411168644
"617",-88.2558532599683,41.5526646421925
"618",-87.0885649544077,40.8280822309765
"619",-158.244142238667,22.1837325844634
"620",-90.5866793468034,36.4023523247499
"621",-93.1816557790759,35.2042174799347
"622",-92.7867810705451,35.216669991263
"623",-71.2484652121596,42.7681991568135
"624",-84.1464009081336,42.6877582943639
"625",-111.861889708691,31.5155765874217
"626",-97.3642257666091,33.8252039743351
"627",-120.246220827793,40.2133185241186
"628",-70.4929700228876,42.9923680353175
"629",-98.1607116002331,25.875108533697
"630",-98.5691868788879,25.2341544331925
"631",-77.6197815996216,37.5181048154496
"632",-105.401725338085,39.5545948430154
"633",-77.6502167399621,43.3502388431353
"634",-94.3344520195645,29.8480232625488
"635",-98.4125387881584,33.3926204887208
"636",-98.3221274462495,31.9963685828411
"637",-83.5666860400253,34.7773173007381
"638",-84.320575256474,33.8704560703779
"639",-122.421006374508,44.8554525678316
"640",-105.277423403341,40.1401900586218
"641",-102.980725420056,39.471059874452
"642",-82.3835957064808,35.0567283739858
"643",-82.0721245259284,36.7422196831665
"644",-93.1101120589238,34.0560857101198
"645",-84.2693398009667,33.4609359396703
"646",-77.7536775092749,37.903906317027
"647",-77.6303246703325,42.5961209788985
"648",-70.5641758263589,41.331588241899
"649",-87.3140149081575,36.4083211083995
"650",-87.9115698000841,35.8969395833289
"651",-81.1403174893625,38.1276540428739
"652",-77.8742660222171,36.0162793406139
"653",-87.3678374761597,35.1662412473026
"654",-104.155008663395,48.160334922113
"655",-90.124224589127,39.3503791724873
"656",-104.733524661173,39.4992506230794
"657",-86.3072168080757,37.4455476351897
"658",-116.241489654016,35.9991914183923
"659",-115.259829534281,36.6466824570498
"660",-85.9644857780419,38.0714978079135
"661",-87.8957057828545,36.5367716559163
"662",-88.8339753472588,35.6647320397615
"663",-87.705456724224,41.2540300409803
"664",-94.884744359184,32.0206612534802
"665",-87.5111594604939,36.3244503736215
"666",-113.167656556282,44.3013329498725
"667",-119.083727591432,35.4111172897849
"668",-73.4315313610938,40.6922405842755
"669",-122.191802477351,46.9795110975675
"670",-123.876557858688,46.8211472730853
"671",-116.902247619646,34.2114932034559
"672",-92.579105219547,44.7811202397978
"673",-121.268103234091,39.3076591419781
"674",-94.3324805518784,45.1020271397118
"675",-92.7898520544719,43.8342725339931
"676",-94.3301265790837,45.8291409836591
"677",-118.918273935145,33.1855895667463
"678",-119.617318612092,45.4711959714388
"679",-122.968536004801,44.5082902435008
"680",-117.587054430767,47.8601720195525
"681",-82.6709628724376,44.4051714384041
"682",-86.4479614380874,29.4613137028536
"683",-87.1067127891769,34.8067434825652
"684",-85.6104212572268,30.6954481962672
"685",-85.3657245564293,30.183751187823
"686",-83.1844151222495,44.5571178126193
"687",-84.7531504318423,35.1887312424449
"688",-94.3717388581177,35.826083440986
"689",-86.8227340547003,42.7629168978665
"690",-87.7648920967044,42.1990720283797
"691",-96.6028279826527,47.4165376037066
"692",-96.5909004064666,33.5525273749893
"693",-95.2400171018738,32.5468301263322
"694",-77.9342843238818,42.6193607834883
"695",-115.709301891462,32.0913179991351
"696",-118.102470160016,33.7305722080023
"697",-84.096737021353,31.3963605619527
"698",-84.0676335231783,30.6445461524203
"699",-156.543082186607,21.0733235298751
"700",-87.1674936800774,32.8779269372611
"701",-87.3227148190255,33.5886949512061
"702",-80.0811043481185,36.4404968960906
"703",-80.0591833407305,41.2919680517057
"704",-111.488974057533,34.536763072915
"705",-111.943696946894,32.0210396169004
"706",-111.134241837989,34.0633448731991
"707",-122.51996781705,48.1159925610473
"708",-93.7065418450011,42.2002942141922
"709",-120.038257311216,46.5085354683277
"710",-114.589939121889,35.2990078528183
"711",-96.5668083010884,33.4166490591869
"712",-120.202106113724,45.2370503978867
"713",-122.852027559666,47.2437171802084
"714",-120.195862356618,45.7645778025791
"715",-123.409105305382,43.8794182686807
"716",-97.3859132588243,32.6906968373876
"717",-111.611661137391,41.3004176063744
"718",-116.431552816908,47.6546483132784
"719",-122.710585025324,47.3695394495458
"720",-121.308118319815,47.8637590325532
"721",-120.971447567587,47.7878063023652
